ax,ay,az,gx,gy,gz,session,reading_index
1054,-1850,-292,960,1470,594,2025-11-15_22-14-07,41
544,-1919,-153,-399,67,-120,2025-11-15_22-14-07,42
839,-1736,151,-102,909,241,2025-11-15_22-14-07,43
957,-1795,-365,-861,878,-395,2025-11-15_22-14-07,44
530,-1974,-120,-150,244,106,2025-11-15_22-14-07,45
928,-1765,-126,726,1513,554,2025-11-15_22-14-07,46
638,-1858,121,-375,587,-88,2025-11-15_22-14-07,47
937,-1632,-117,838,266,104,2025-11-15_22-14-07,48
1039,-2228,-581,-940,593,-340,2025-11-15_22-14-07,49
1510,-2153,-400,-430,-709,103,2025-11-15_22-14-07,50
1051,-1714,-99,895,80,129,2025-11-15_22-14-07,51
541,-1874,-25,-332,250,-106,2025-11-15_22-14-07,52
861,-1830,-540,764,-341,181,2025-11-15_22-14-07,53
786,-1991,-530,-699,538,-452,2025-11-15_22-14-07,54
832,-1906,93,-27,-691,120,2025-11-15_22-14-07,55
775,-1737,-199,687,587,383,2025-11-15_22-14-07,56
782,-1867,-187,-8,12,228,2025-11-15_22-16-05,0
822,-1973,-260,-946,1058,-392,2025-11-15_22-16-05,1
728,-1612,-377,-33,-469,202,2025-11-15_22-16-05,2
964,-1737,-447,-230,361,215,2025-11-15_22-16-05,3
559,-1989,-426,-305,95,53,2025-11-15_22-16-05,4
1144,-1729,-528,566,2398,657,2025-11-15_22-16-05,5
319,-1936,-232,-758,804,-163,2025-11-15_22-16-05,6
913,-1648,-204,-585,659,295,2025-11-15_22-16-05,7
622,-1682,-572,-695,656,-184,2025-11-15_22-16-05,8
329,-1988,29,-381,522,58,2025-11-15_22-16-05,9
763,-1909,-236,1035,203,115,2025-11-15_22-16-05,10
645,-1895,-482,-503,307,-297,2025-11-15_22-16-05,11
345,-1907,-463,-23,-1087,230,2025-11-15_22-16-05,12
726,-1780,-145,945,729,183,2025-11-15_22-16-05,13
485,-1923,-238,-614,166,-119,2025-11-15_22-16-05,14
844,-1736,-68,-94,63,225,2025-11-15_22-16-05,15
594,-1904,-51,1212,791,115,2025-11-15_22-16-05,16
551,-1895,-69,-309,368,-118,2025-11-15_22-16-05,17
703,-1812,-331,368,958,282,2025-11-15_22-16-05,18
846,-1973,-533,-716,439,-362,2025-11-15_22-16-05,19
1139,-1819,-61,-179,-683,-40,2025-11-15_22-16-05,20
714,-1873,-198,773,1106,142,2025-11-15_22-16-05,21
379,-1961,-56,-434,609,-43,2025-11-15_22-16-05,22
973,-1713,-263,659,1619,482,2025-11-15_22-16-05,23
911,-1926,-291,-782,845,-326,2025-11-15_22-16-05,24
931,-2060,-723,-1031,307,378,2025-11-15_22-16-05,25
954,-1746,-395,1592,558,256,2025-11-15_22-16-05,26
452,-1977,-313,-460,175,-94,2025-11-15_22-16-05,27
622,-1738,-117,66,-1053,311,2025-11-15_22-16-05,28
758,-1636,-411,-662,-158,-208,2025-11-15_22-16-05,29
576,-1920,-94,-392,-91,-48,2025-11-15_22-16-05,30
745,-1692,-154,801,1330,294,2025-11-15_22-16-05,31
750,-2173,-350,-754,237,-343,2025-11-15_22-16-05,32
645,-1887,-397,-574,192,65,2025-11-15_22-16-05,33
939,-1836,-300,1089,-53,407,2025-11-15_22-16-05,34
573,-1902,-407,-589,113,-118,2025-11-15_22-16-05,35
736,-1857,-562,-683,-306,-50,2025-11-15_22-16-05,36
924,-1678,-528,128,679,83,2025-11-15_22-16-05,37
543,-1873,100,-330,133,-56,2025-11-15_22-16-05,38
1045,-1674,-185,636,987,444,2025-11-15_22-16-05,39
629,-2090,-549,-1013,1059,-321,2025-11-15_22-16-05,40
452,-1922,32,-384,250,219,2025-11-15_22-16-05,41
948,-1710,-508,1128,302,275,2025-11-15_22-16-05,42
471,-1969,-249,-540,447,-70,2025-11-15_22-16-05,43
822,-1793,-3,10,1296,344,2025-11-15_22-16-05,44
965,-1827,-382,-732,818,-429,2025-11-15_22-16-05,45
868,-1964,-311,-353,-27,507,2025-11-15_22-16-05,46
863,-1599,-580,834,-77,-344,2025-11-15_22-16-05,47
706,-1903,-246,-242,115,4,2025-11-15_22-16-05,48
663,-1813,-279,1398,-810,343,2025-11-15_22-16-05,49
741,-1762,-403,-807,135,-189,2025-11-15_22-16-05,50
677,-1958,-239,-489,398,-138,2025-11-15_22-16-05,51
715,-1714,233,623,66,210,2025-11-15_22-16-05,52
766,-1807,-476,-869,637,-288,2025-11-15_22-16-05,53
545,-1985,-446,-448,112,0,2025-11-15_22-16-05,54
1018,-1814,-105,770,986,206,2025-11-15_22-16-05,55
687,-2100,-142,-1122,1151,-441,2025-11-15_22-16-05,56
222,-2004,-111,-500,319,114,2025-11-15_22-16-05,57
1022,-1734,-172,966,1320,269,2025-11-15_22-16-05,58
787,-1854,-189,1438,-61,203,2025-11-15_22-17-08,0
704,-1989,-250,-577,440,-229,2025-11-15_22-17-08,1
564,-1484,-926,-1030,-80,259,2025-11-15_22-17-08,2
995,-1604,-349,327,851,98,2025-11-15_22-17-08,3
542,-1904,-234,-383,381,-90,2025-11-15_22-17-08,4
707,-1815,-35,977,83,314,2025-11-15_22-17-08,5
765,-1639,-405,-647,409,-6,2025-11-15_22-17-08,6
351,-2017,-336,-419,471,20,2025-11-15_22-17-08,7
897,-1816,-238,1482,740,399,2025-11-15_22-17-08,8
431,-2103,-597,-765,702,-316,2025-11-15_22-17-08,9
647,-1754,-17,-630,460,255,2025-11-15_22-17-08,10
663,-1729,-518,-716,350,-238,2025-11-15_22-17-08,11
271,-1977,169,-255,182,202,2025-11-15_22-17-08,12
1244,-1528,-380,443,1310,369,2025-11-15_22-17-08,13
890,-1828,-13,-67,410,-27,2025-11-15_22-17-08,14
896,-1821,105,-48,174,-18,2025-11-15_22-17-08,15
845,-1833,79,-7,107,-8,2025-11-15_22-17-08,16
819,-1857,77,-13,163,-26,2025-11-15_22-17-08,17
854,-1836,82,-22,270,-16,2025-11-15_22-17-08,18
849,-1835,83,-13,216,-13,2025-11-15_22-17-08,19
787,-1853,133,-25,232,4,2025-11-15_22-17-08,20
732,-1873,127,-57,211,7,2025-11-15_22-17-08,21
746,-1884,58,15,187,-33,2025-11-15_22-17-08,22
758,-1880,108,-4,244,3,2025-11-15_22-17-08,23
701,-1883,135,-59,171,-41,2025-11-15_22-17-08,24
766,-1871,68,-19,291,-1,2025-11-15_22-17-08,25
770,-1857,149,-73,169,-90,2025-11-15_22-17-08,26
917,-1845,29,-15,294,-37,2025-11-15_22-17-08,27
893,-1801,111,-18,192,-22,2025-11-15_22-17-08,28
819,-1846,138,-3,178,27,2025-11-15_22-17-08,29
772,-1871,24,-217,224,49,2025-11-15_22-17-08,30
897,-1957,-175,-611,903,-225,2025-11-15_22-17-08,31
639,-1833,-540,-409,-5,181,2025-11-15_22-17-08,32
624,-1895,-337,1189,-249,9,2025-11-15_22-17-08,33
802,-1895,-699,-526,475,-238,2025-11-15_22-17-08,34
780,-1778,-378,-426,-722,245,2025-11-15_22-17-08,35
681,-1696,-293,985,552,111,2025-11-15_22-17-08,36
610,-1882,-80,-357,313,-151,2025-11-15_22-17-08,37
798,-1738,-341,288,-163,220,2025-11-15_22-17-08,38
1097,-1675,-584,182,-324,-33,2025-11-15_22-17-08,39
584,-1899,-44,-314,411,-131,2025-11-15_22-17-08,40
816,-1667,-146,-341,666,295,2025-11-15_22-17-08,41
741,-1685,-222,610,708,104,2025-11-15_22-17-08,42
629,-1900,-310,-346,448,-148,2025-11-15_22-17-08,43
823,-1753,-86,-211,1169,306,2025-11-15_22-17-08,44
929,-1632,-347,145,487,106,2025-11-15_22-17-08,45
700,-1898,-160,-272,203,-76,2025-11-15_22-17-08,46
903,-1709,-290,398,1349,296,2025-11-15_22-17-08,47
840,-1895,-500,-823,797,-342,2025-11-15_22-17-08,48
447,-1906,-129,-434,298,41,2025-11-15_22-17-08,49
933,-1734,-316,1030,597,173,2025-11-15_22-17-08,50
920,-2304,-218,-865,814,-486,2025-11-15_22-17-08,51
529,-1902,42,-261,58,44,2025-11-15_22-17-08,52
906,-1883,-472,1140,61,236,2025-11-15_22-17-08,53
1339,-2270,-286,-825,727,-565,2025-11-15_22-17-08,54
810,-2011,-241,-398,-68,138,2025-11-15_22-17-08,55
836,-1908,-283,1254,721,250,2025-11-15_22-17-08,56
667,-1832,-348,-642,367,-117,2025-11-15_22-18-11,0
798,-1792,33,-335,1156,287,2025-11-15_22-18-11,1
899,-1799,-262,-911,1196,-182,2025-11-15_22-18-11,2
298,-2039,-162,-412,-108,143,2025-11-15_22-18-11,3
1038,-1685,-385,973,1372,333,2025-11-15_22-18-11,4
540,-1930,-419,-705,893,-223,2025-11-15_22-18-11,5
977,-1801,-543,-541,-242,-27,2025-11-15_22-18-11,6
975,-1495,-617,-2,661,103,2025-11-15_22-18-11,7
571,-1964,-277,-305,344,-117,2025-11-15_22-18-11,8
723,-1802,70,-328,1535,404,2025-11-15_22-18-11,9
861,-1590,-871,-776,1291,-113,2025-11-15_22-18-11,10
505,-2046,-671,-421,264,55,2025-11-15_22-18-11,11
840,-1747,-277,655,1067,278,2025-11-15_22-18-11,12
864,-2586,-938,-672,597,-321,2025-11-15_22-18-11,13
684,-1833,85,-269,-154,219,2025-11-15_22-18-11,14
965,-1721,-401,55,320,112,2025-11-15_22-18-11,15
684,-1985,-417,-211,129,-19,2025-11-15_22-18-11,16
984,-1755,-165,657,1300,409,2025-11-15_22-18-11,17
385,-2082,-677,-749,831,-255,2025-11-15_22-18-11,18
1466,-2008,61,-208,-865,186,2025-11-15_22-18-11,19
890,-1816,-311,853,314,-121,2025-11-15_22-18-11,20
610,-1921,-276,-257,214,-131,2025-11-15_22-18-11,21
694,-1872,-375,1157,-485,212,2025-11-15_22-18-11,22
831,-1833,-242,-1048,455,-425,2025-11-15_22-18-11,23
408,-1918,192,-377,-74,30,2025-11-15_22-18-11,24
817,-1872,-353,1150,219,245,2025-11-15_22-18-11,25
572,-1883,-162,-609,172,-290,2025-11-15_22-18-11,26
978,-1965,-369,-290,-141,-31,2025-11-15_22-18-11,27
757,-1940,-201,1008,714,164,2025-11-15_22-18-11,28
432,-1891,-120,-378,369,-63,2025-11-15_22-18-11,29
966,-1741,-154,516,1109,381,2025-11-15_22-18-11,30
711,-1701,-509,-721,702,122,2025-11-15_22-18-11,31
716,-1997,-510,-465,113,-17,2025-11-15_22-18-11,32
887,-1763,56,282,1666,502,2025-11-15_22-18-11,33
626,-2035,-121,-920,610,-338,2025-11-15_22-18-11,34
399,-1944,-374,-88,554,-11,2025-11-15_22-18-11,35
1156,-1780,-229,1184,701,330,2025-11-15_22-18-11,36
661,-1938,-368,-550,3,-118,2025-11-15_22-18-11,37
664,-1753,-199,-430,-187,155,2025-11-15_22-18-11,38
786,-1715,-331,864,139,109,2025-11-15_22-18-11,39
583,-1938,-241,-97,-192,-103,2025-11-15_22-18-11,40
924,-1803,-342,856,263,319,2025-11-15_22-18-11,41
996,-2165,-297,-821,520,-424,2025-11-15_22-18-11,42
630,-1668,-225,-286,-553,239,2025-11-15_22-18-11,43
893,-1738,-480,255,390,143,2025-11-15_22-18-11,44
436,-1980,-324,-189,17,-30,2025-11-15_22-18-11,45
996,-1703,-651,1455,52,209,2025-11-15_22-18-11,46
448,-2197,-380,-517,753,-359,2025-11-15_22-18-11,47
693,-1767,-288,-481,711,65,2025-11-15_22-18-11,48
671,-1818,-297,-812,535,-303,2025-11-15_22-18-11,49
442,-1977,-196,-362,337,133,2025-11-15_22-18-11,50
787,-1731,-504,73,1095,105,2025-11-15_22-18-11,51
501,-2014,-406,-346,77,163,2025-11-15_22-18-11,52
933,-1726,-497,846,884,281,2025-11-15_22-18-11,53
405,-1918,-252,-590,247,-155,2025-11-15_23-02-50,0
1309,-2263,124,-927,-1759,224,2025-11-15_23-02-50,1
955,-1898,-490,-93,499,17,2025-11-15_23-02-50,2
369,-1991,-259,-387,193,20,2025-11-15_23-02-50,3
604,-1876,-310,1125,1183,325,2025-11-15_23-02-50,4
294,-2508,-381,-524,702,-311,2025-11-15_23-02-50,5
-149,-2148,271,-744,327,139,2025-11-15_23-02-50,6
541,-1774,-524,-805,738,37,2025-11-15_23-02-50,7
266,-2047,-365,-452,445,31,2025-11-15_23-02-50,8
809,-1821,-105,1139,1609,111,2025-11-15_23-02-50,9
301,-1927,-133,-645,576,-106,2025-11-15_23-02-50,10
344,-1971,55,-721,88,43,2025-11-15_23-02-50,11
686,-1802,-312,-837,22,-90,2025-11-15_23-02-50,12
407,-2066,-396,-420,-230,185,2025-11-15_23-02-50,13
348,-2066,-436,1577,-74,-163,2025-11-15_23-02-50,14
435,-1956,-369,-502,259,-122,2025-11-15_23-02-50,15
475,-1787,-204,-680,278,219,2025-11-15_23-02-50,16
609,-1756,-378,-869,448,-198,2025-11-15_23-02-50,17
217,-2007,-231,-449,194,171,2025-11-15_23-02-50,18
708,-1963,-102,1624,70,-77,2025-11-15_23-02-50,19
355,-1931,-172,-682,529,-173,2025-11-15_23-02-50,20
950,-2316,75,-580,-659,91,2025-11-15_23-02-50,21
635,-1769,-459,745,1519,205,2025-11-15_23-02-50,22
362,-1957,-199,-322,379,18,2025-11-15_23-02-50,23
889,-1786,-118,732,1189,140,2025-11-15_23-02-50,24
280,-1952,-300,-566,629,-123,2025-11-15_23-02-50,25
445,-1874,-39,-318,177,201,2025-11-15_23-02-50,26
688,-1756,-702,-908,1575,-106,2025-11-15_23-02-50,27
233,-1963,-95,-380,194,230,2025-11-15_23-02-50,28
639,-1923,-405,1487,940,-54,2025-11-15_23-02-50,29
370,-1936,-225,-499,-147,-30,2025-11-15_23-02-50,30
552,-1785,-285,939,-322,222,2025-11-15_23-02-50,31
616,-2165,-252,-830,60,-407,2025-11-15_23-02-50,32
237,-2022,-22,-380,-189,119,2025-11-15_23-02-50,33
734,-1913,-472,1386,319,231,2025-11-15_23-02-50,34
405,-1844,-88,-847,441,-148,2025-11-15_23-02-50,35
187,-2199,-368,-440,-284,41,2025-11-15_23-02-50,36
841,-1851,-469,42,429,-71,2025-11-15_23-02-50,37
460,-1918,-133,-358,382,-42,2025-11-15_23-02-50,38
642,-1804,-271,409,514,171,2025-11-15_23-02-50,39
506,-1719,-866,-768,907,-111,2025-11-15_23-02-50,40
162,-2008,-51,-372,39,223,2025-11-15_23-02-50,41
760,-1839,-310,970,1251,108,2025-11-15_23-02-50,42
346,-1937,-317,-657,645,-207,2025-11-15_23-02-50,43
707,-2147,183,-330,-788,-86,2025-11-15_23-02-50,44
615,-1698,-753,-518,361,-5,2025-11-15_23-02-50,45
375,-1995,-261,-263,212,165,2025-11-15_23-02-50,46
692,-1928,-264,1351,121,-138,2025-11-15_23-02-50,47
470,-1906,-320,-671,495,-159,2025-11-15_23-02-50,48
485,-1823,-458,-340,-322,161,2025-11-15_23-02-50,49
831,-1787,-555,108,287,-21,2025-11-15_23-02-50,50
358,-2020,-539,-380,236,-25,2025-11-15_23-02-50,51
674,-1905,-478,1048,582,172,2025-11-15_23-02-50,52
-4,-2404,-334,-489,406,-270,2025-11-15_23-02-50,53
616,-1946,-190,-353,-86,201,2025-11-15_23-02-50,54
793,-1853,-585,297,585,140,2025-11-15_23-02-50,55
407,-1941,-244,-301,223,-45,2025-11-15_23-02-50,56
623,-1800,-394,302,1436,450,2025-11-15_23-02-50,57
686,-2088,-765,-971,859,-359,2025-11-15_23-02-50,58
696,-1944,-247,-177,470,108,2025-11-15_23-02-50,59
654,-1790,-246,432,1046,265,2025-11-15_23-03-53,0
348,-2241,-626,-890,909,-336,2025-11-15_23-03-53,1
332,-1946,-173,-408,326,152,2025-11-15_23-03-53,2
683,-1784,-463,586,139,-181,2025-11-15_23-03-53,3
447,-2001,-477,-282,-255,-20,2025-11-15_23-03-53,4
597,-1962,-502,1213,-276,19,2025-11-15_23-03-53,5
563,-2225,-497,-663,356,-343,2025-11-15_23-03-53,6
802,-2206,-227,-369,-363,149,2025-11-15_23-03-53,7
693,-1751,-484,792,193,33,2025-11-15_23-03-53,8
415,-2023,-579,-339,158,-7,2025-11-15_23-03-53,9
831,-1781,-443,1054,719,105,2025-11-15_23-03-53,10
397,-2382,-505,-462,537,-222,2025-11-15_23-03-53,11
785,-1896,-399,-494,197,130,2025-11-15_23-03-53,12
632,-1713,-555,487,892,33,2025-11-15_23-03-53,13
365,-1988,-424,-344,256,-10,2025-11-15_23-03-53,14
772,-1893,-530,958,773,225,2025-11-15_23-03-53,15
675,-2182,-508,-647,508,-274,2025-11-15_23-03-53,16
565,-1991,-32,-416,-129,79,2025-11-15_23-03-53,17
783,-1846,-633,-260,636,206,2025-11-15_23-03-53,18
420,-1951,-413,-277,-10,89,2025-11-15_23-03-53,19
848,-1823,-501,863,1468,292,2025-11-15_23-03-53,20
287,-2186,-239,-504,294,-189,2025-11-15_23-03-53,21
756,-1855,-466,-594,-603,189,2025-11-15_23-03-53,22
495,-1721,-753,-585,325,-135,2025-11-15_23-03-53,23
479,-1920,-165,-189,-113,155,2025-11-15_23-03-53,24
639,-1842,-527,1064,308,32,2025-11-15_23-03-53,25
423,-1925,-466,-544,339,-66,2025-11-15_23-03-53,26
520,-1883,-472,603,-33,80,2025-11-15_23-03-53,27
534,-1964,-713,-808,829,-351,2025-11-15_23-03-53,28
679,-1897,-110,-346,-269,148,2025-11-15_23-03-53,29
854,-1850,-742,-75,-109,63,2025-11-15_23-03-53,30
212,-1992,-160,-263,161,120,2025-11-15_23-03-53,31
809,-1903,-526,916,-77,155,2025-11-15_23-03-53,32
323,-1924,-348,-382,202,-77,2025-11-15_23-03-53,33
640,-1859,-568,992,145,142,2025-11-15_23-03-53,34
391,-1897,-416,-547,310,-199,2025-11-15_23-03-53,35
848,-1826,-721,-594,-347,93,2025-11-15_23-03-53,36
640,-1507,-882,-656,1059,54,2025-11-15_23-03-53,37
403,-1980,-324,-125,202,144,2025-11-15_23-03-53,38
680,-1746,-598,794,829,214,2025-11-15_23-03-53,39
364,-1988,-385,-178,309,8,2025-11-15_23-03-53,40
862,-1751,-431,529,1577,254,2025-11-15_23-03-53,41
313,-1858,-410,-722,507,-36,2025-11-15_23-03-53,42
689,-1833,-217,-458,-14,194,2025-11-15_23-03-53,43
770,-1651,-728,-734,356,-93,2025-11-15_23-03-53,44
453,-1958,-19,-216,-87,198,2025-11-15_23-03-53,45
714,-1823,-579,1018,105,-91,2025-11-15_23-03-53,46
473,-1892,-472,-621,16,-206,2025-11-15_23-03-53,47
587,-1794,-424,271,-511,170,2025-11-15_23-03-53,48
685,-1773,-632,-639,481,-308,2025-11-15_23-03-53,49
614,-1827,-124,-227,214,87,2025-11-15_23-03-53,50
816,-1879,-439,1151,282,129,2025-11-15_23-03-53,51
356,-1933,-325,-328,262,-22,2025-11-15_23-03-53,52
728,-1945,-445,1062,334,312,2025-11-15_23-03-53,53
439,-2167,-849,-973,1318,-321,2025-11-15_23-03-53,54
575,-1815,-485,-424,-560,234,2025-11-15_23-03-53,55
644,-1789,-282,784,977,85,2025-11-15_23-03-53,56
622,-1936,-560,-899,1181,-171,2025-11-15_23-04-54,0
359,-1995,-241,-289,11,160,2025-11-15_23-04-54,1
768,-1807,-575,1051,1185,263,2025-11-15_23-04-54,2
358,-1906,-265,-455,519,-9,2025-11-15_23-04-54,3
700,-1905,-334,1059,-234,-15,2025-11-15_23-04-54,4
592,-2048,-439,-990,147,-373,2025-11-15_23-04-54,5
481,-1918,-282,-457,-498,302,2025-11-15_23-04-54,6
660,-1741,-654,825,359,19,2025-11-15_23-04-54,7
364,-1865,-229,-431,582,-14,2025-11-15_23-04-54,8
735,-1791,-200,515,388,136,2025-11-15_23-04-54,9
594,-1863,-773,-894,725,-185,2025-11-15_23-04-54,10
258,-1932,-114,-387,219,13,2025-11-15_23-04-54,11
732,-1938,-619,1120,-35,250,2025-11-15_23-04-54,12
325,-1932,-398,-828,618,-159,2025-11-15_23-04-54,13
756,-2033,-171,-339,-804,106,2025-11-15_23-04-54,14
637,-1648,-1100,-630,1007,242,2025-11-15_23-04-54,15
285,-2049,-565,-303,103,89,2025-11-15_23-04-54,16
853,-1793,-394,1154,1342,252,2025-11-15_23-04-54,17
368,-1887,-224,-657,414,-78,2025-11-15_23-04-54,18
354,-2121,20,-215,-760,66,2025-11-15_23-04-54,19
645,-1553,-1206,-127,-114,-33,2025-11-15_23-04-54,20
391,-1971,-467,-315,111,128,2025-11-15_23-04-54,21
456,-1958,-555,1474,-1259,-10,2025-11-15_23-04-54,22
653,-2151,-450,-1150,228,-391,2025-11-15_23-04-54,23
799,-2439,-82,-347,-483,146,2025-11-15_23-04-54,24
852,-1638,-880,415,477,108,2025-11-15_23-04-54,25
80,-2014,-106,-400,-88,155,2025-11-15_23-04-54,26
579,-1853,-702,1000,154,177,2025-11-15_23-04-54,27
349,-1896,-399,-620,452,32,2025-11-15_23-04-54,28
684,-1817,-273,-218,306,132,2025-11-15_23-04-54,29
582,-1780,-766,-1014,939,-123,2025-11-15_23-04-54,30
304,-2001,-160,-131,640,144,2025-11-15_23-04-54,31
666,-1786,-626,1219,711,244,2025-11-15_23-04-54,32
238,-1978,-250,-550,380,52,2025-11-15_23-04-54,33
716,-1758,-274,214,1400,285,2025-11-15_23-04-54,34
475,-2294,-575,-993,1282,-206,2025-11-15_23-04-54,35
475,-2025,-349,-401,-108,282,2025-11-15_23-04-54,36
679,-1769,-732,384,1548,350,2025-11-15_23-04-54,37
316,-2041,-368,-339,439,19,2025-11-15_23-04-54,38
823,-1892,-548,1196,1,-56,2025-11-15_23-04-54,39
485,-1953,-495,-738,719,-177,2025-11-15_23-04-54,40
687,-1701,-277,-232,212,257,2025-11-15_23-04-54,41
632,-1673,-774,-608,-16,-262,2025-11-15_23-04-54,42
171,-2013,-207,-302,0,98,2025-11-15_23-04-54,43
747,-1763,-684,938,-321,81,2025-11-15_23-04-54,44
358,-1923,-470,-360,649,-54,2025-11-15_23-04-54,45
740,-1815,-378,921,32,85,2025-11-15_23-04-54,46
726,-2394,-759,-651,428,-339,2025-11-15_23-04-54,47
607,-1942,-326,-426,-312,225,2025-11-15_23-04-54,48
576,-1666,-697,857,1191,319,2025-11-15_23-04-54,49
280,-1995,-376,-276,1,64,2025-11-15_23-04-54,50
753,-1793,-490,1160,420,194,2025-11-15_23-04-54,51
321,-1941,-352,-399,738,11,2025-11-15_23-04-54,52
816,-1829,-528,707,825,253,2025-11-15_23-04-54,53
332,-1938,-237,-527,587,-33,2025-11-15_23-04-54,54
604,-1822,-296,199,803,98,2025-11-15_23-04-54,55
308,-1961,-359,-981,1130,-21,2025-11-15_23-04-54,56
685,-1922,-615,1921,-145,-441,2025-11-15_23-05-55,0
340,-1927,-418,-526,364,-50,2025-11-15_23-05-55,1
517,-1801,-357,216,-599,52,2025-11-15_23-05-55,2
323,-1951,-436,-476,396,-172,2025-11-15_23-05-55,3
669,-1718,-238,-80,-354,243,2025-11-15_23-05-55,4
491,-1652,-818,395,-70,47,2025-11-15_23-05-55,5
389,-2072,-658,-472,424,28,2025-11-15_23-05-55,6
538,-1844,-398,610,579,237,2025-11-15_23-05-55,7
569,-1805,-475,-894,455,-123,2025-11-15_23-05-55,8
360,-1995,-268,-243,-243,124,2025-11-15_23-05-55,9
778,-1847,-377,682,597,212,2025-11-15_23-05-55,10
662,-2354,-394,-1191,1384,-296,2025-11-15_23-05-55,11
553,-1905,187,-415,-16,217,2025-11-15_23-05-55,12
883,-1787,-547,1604,826,379,2025-11-15_23-05-55,13
362,-1912,-293,-686,527,-174,2025-11-15_23-05-55,14
295,-2001,-268,-484,314,1,2025-11-15_23-05-55,15
862,-1852,-638,-52,492,183,2025-11-15_23-05-55,16
402,-1929,-146,-534,541,19,2025-11-15_23-05-55,17
435,-1638,-341,115,-359,181,2025-11-15_23-05-55,18
583,-1855,-780,1322,424,216,2025-11-15_23-05-55,19
362,-1969,-521,-793,602,-86,2025-11-15_23-05-55,20
516,-1931,-627,-510,-557,287,2025-11-15_23-05-55,21
483,-1827,-647,1587,-274,166,2025-11-15_23-05-55,22
894,-2102,-298,-1378,650,-335,2025-11-15_23-05-55,23
222,-2026,-466,-500,-15,191,2025-11-15_23-05-55,24
847,-1822,-499,906,1072,274,2025-11-15_23-05-55,25
793,-2116,-631,-1231,978,-190,2025-11-15_23-05-55,26
165,-2007,-323,-539,316,234,2025-11-15_23-05-55,27
776,-1827,-526,1119,1370,292,2025-11-15_23-05-55,28
772,-2136,-476,-1360,1349,-9,2025-11-15_23-05-55,29
167,-2004,112,-506,51,196,2025-11-15_23-05-55,30
870,-2018,-402,2079,459,-19,2025-11-15_23-05-55,31
776,-2268,-477,-1096,266,-400,2025-11-15_23-05-55,32
568,-2081,-181,-467,-482,241,2025-11-15_23-05-55,33
448,-1915,-879,1489,-454,-36,2025-11-15_23-05-55,34
893,-2136,-509,-1280,299,-360,2025-11-15_23-05-55,35
168,-2069,-238,-445,346,203,2025-11-15_23-05-55,36
587,-1827,-430,1346,680,192,2025-11-15_23-05-55,37
501,-1767,-217,-1511,1106,-89,2025-11-15_23-05-55,38
275,-1913,-300,-406,395,37,2025-11-15_23-05-55,39
533,-1784,-106,-150,785,325,2025-11-15_23-05-55,40
394,-1748,-946,-604,1309,307,2025-11-15_23-05-55,41
370,-1946,-146,-261,396,22,2025-11-15_23-05-55,42
1030,-1618,-305,-770,318,222,2025-11-15_23-05-55,43
1000,-1758,-1051,-299,1199,189,2025-11-15_23-05-55,44
429,-1863,-158,-578,323,-12,2025-11-15_23-05-55,45
491,-1704,-629,-757,-302,248,2025-11-15_23-05-55,46
582,-1842,-618,1929,464,117,2025-11-15_23-05-55,47
457,-1960,-321,-671,31,-151,2025-11-15_23-05-55,48
599,-1913,-711,-479,-734,93,2025-11-15_23-05-55,49
536,-1851,-570,1080,258,8,2025-11-15_23-05-55,50
417,-2065,-468,-1149,884,-111,2025-11-15_23-05-55,51
205,-2062,-331,-371,103,115,2025-11-15_23-05-55,52
809,-1821,-516,901,1208,258,2025-11-15_23-05-55,53
542,-1609,-624,-1215,1891,32,2025-11-15_23-05-55,54
251,-1939,-137,-371,320,54,2025-11-15_23-05-55,55
509,-1778,-188,-131,698,300,2025-11-15_23-05-55,56
583,-1808,-468,80,54,333,2025-11-15_23-06-55,0
567,-1912,-497,-1202,625,-394,2025-11-15_23-06-55,1
560,-1916,-300,-446,-631,6,2025-11-15_23-06-55,2
607,-1780,-532,1189,-158,4,2025-11-15_23-06-55,3
804,-1660,-890,-329,-213,-9,2025-11-15_23-06-55,4
364,-1999,-250,-365,211,-108,2025-11-15_23-06-55,5
640,-1710,-158,103,-34,260,2025-11-15_23-06-55,6
841,-1747,-865,-326,201,164,2025-11-15_23-06-55,7
348,-1943,-375,-429,205,-12,2025-11-15_23-06-55,8
702,-1775,-235,707,430,240,2025-11-15_23-06-55,9
440,-1691,-653,-987,1350,14,2025-11-15_23-06-55,10
247,-2007,-393,-267,274,117,2025-11-15_23-06-55,11
769,-1784,-283,817,1928,262,2025-11-15_23-06-55,12
612,-2275,-448,-1159,625,-334,2025-11-15_23-06-55,13
529,-1891,-56,-221,50,64,2025-11-15_23-06-55,14
660,-2041,-709,1564,150,130,2025-11-15_23-06-55,15
744,-1978,-559,-1059,463,-367,2025-11-15_23-06-55,16
269,-2013,-297,-280,-309,117,2025-11-15_23-06-55,17
649,-1863,-695,1543,-2,142,2025-11-15_23-06-55,18
460,-1906,-650,-620,465,-134,2025-11-15_23-06-55,19
638,-2005,-606,-467,-462,121,2025-11-15_23-06-55,20
758,-1721,-672,1630,18,233,2025-11-15_23-06-55,21
298,-1909,-19,-763,490,41,2025-11-15_23-06-55,22
679,-1758,-281,133,1238,283,2025-11-15_23-06-55,23
767,-1816,-780,-1125,1425,14,2025-11-15_23-06-55,24
