ax,ay,az,gx,gy,gz,session,reading_index
360,-2097,-465,-1135,409,-160,2025-11-15_15-12-29,41
882,-1674,-231,-1324,2313,147,2025-11-15_15-12-29,42
535,-1505,-1044,3706,601,922,2025-11-15_15-12-29,43
537,-1911,-584,-1058,117,-172,2025-11-15_15-12-29,44
1340,-1602,-680,-939,-1516,449,2025-11-15_15-12-29,45
1931,-839,-930,-247,503,1877,2025-11-15_15-12-29,46
320,-1945,-272,-638,86,8,2025-11-15_15-12-29,47
523,-1627,-161,-1403,-1624,151,2025-11-15_15-12-29,48
1068,-2016,-1258,-710,-407,-483,2025-11-15_15-12-29,49
241,-1928,-217,-730,527,35,2025-11-15_15-12-29,50
439,-1643,-227,-732,-1460,16,2025-11-15_15-12-29,51
749,-1603,-1601,-1434,818,470,2025-11-15_15-12-29,52
179,-1988,-185,-694,238,-57,2025-11-15_15-12-29,53
226,-1468,72,-1254,-1763,501,2025-11-15_15-12-29,54
625,-1892,-1011,3702,583,676,2025-11-15_15-12-29,55
244,-2155,-464,-1229,585,-28,2025-11-15_15-12-29,56
720,-2807,626,-2064,581,-618,2025-11-15_15-13-30,0
270,-1898,-373,-548,132,-56,2025-11-15_15-13-30,1
942,-1656,-991,3596,300,505,2025-11-15_15-13-30,2
613,-2083,-691,-1398,648,-223,2025-11-15_15-13-30,3
123,-1977,18,-342,-2066,111,2025-11-15_15-13-30,4
819,-2058,-120,3836,-142,307,2025-11-15_15-13-30,5
549,-2080,-431,-1363,881,-79,2025-11-15_15-13-30,6
757,-1925,-114,-544,-236,226,2025-11-15_15-13-30,7
809,-1375,166,2462,655,4,2025-11-15_15-13-30,8
1022,-2092,-1529,-979,99,141,2025-11-15_15-13-30,9
573,-1972,-559,-698,77,55,2025-11-15_15-13-30,10
909,-1853,45,-1675,-534,447,2025-11-15_15-13-30,11
817,-1451,-1008,3555,670,893,2025-11-15_15-13-30,12
856,-2073,-84,-1036,361,-133,2025-11-15_15-13-30,13
187,-2049,94,-1161,1724,-46,2025-11-15_15-13-30,14
526,-2073,2,2791,1828,-97,2025-11-15_15-13-30,15
175,-2524,-886,-1684,1627,24,2025-11-15_15-13-30,16
347,-1966,-152,-736,527,0,2025-11-15_15-13-30,17
313,-1310,-197,-1058,-1346,-119,2025-11-15_15-13-30,18
12,-2018,-967,-1109,1123,-565,2025-11-15_15-13-30,19
432,-1911,-293,-477,161,55,2025-11-15_15-13-30,20
275,-1924,253,-1131,-1701,311,2025-11-15_15-13-30,21
270,-1465,-1510,-1012,701,61,2025-11-15_15-13-30,22
447,-1893,-278,-777,605,65,2025-11-15_15-13-30,23
355,-1721,125,-940,-1853,17,2025-11-15_15-13-30,24
793,-1433,-1168,-862,1047,233,2025-11-15_15-13-30,25
407,-1913,-244,-831,726,-34,2025-11-15_15-13-30,26
282,-1749,-430,-1142,-2153,-33,2025-11-15_15-13-30,27
1226,-1810,-843,-4,1347,613,2025-11-15_15-13-30,28
470,-1822,-328,-936,594,155,2025-11-15_15-13-30,29
1548,-2493,-315,-383,-207,-12,2025-11-15_15-13-30,30
1082,-1495,-1009,-643,951,124,2025-11-15_15-13-30,31
208,-1954,-177,-662,201,67,2025-11-15_15-13-30,32
421,-1671,-572,-772,-3323,233,2025-11-15_15-13-30,33
-236,-2328,-142,-1603,622,-643,2025-11-15_15-13-30,34
808,-1852,-72,-539,70,167,2025-11-15_15-13-30,35
731,-1845,143,2753,371,221,2025-11-15_15-13-30,36
661,-1945,-561,219,185,-658,2025-11-15_15-13-30,37
321,-1541,-935,-1120,-426,407,2025-11-15_15-13-30,38
-32,-1129,-1505,-790,2070,411,2025-11-15_15-13-30,39
375,-1863,-164,-1195,324,110,2025-11-15_15-13-30,40
679,-1531,-408,-1596,-1459,-304,2025-11-15_15-13-30,41
612,-2268,-16,-2164,1199,-140,2025-11-15_15-13-30,42
567,-1939,-97,-447,420,121,2025-11-15_15-13-30,43
54,-1223,610,1714,-94,301,2025-11-15_15-13-30,44
1077,-2295,384,-1842,118,-492,2025-11-15_15-13-30,45
673,-1883,-179,-741,1079,103,2025-11-15_15-13-30,46
845,-2071,-484,4059,414,-262,2025-11-15_15-13-30,47
1040,-2520,-68,-1326,-229,-434,2025-11-15_15-13-30,48
595,-1896,-420,-352,-273,212,2025-11-15_15-13-30,49
1033,-2183,-633,4441,13,421,2025-11-15_15-13-30,50
582,-1834,-1409,-1195,548,-162,2025-11-15_15-13-30,51
825,-2430,-428,-911,4,252,2025-11-15_15-13-30,52
740,-978,-1063,1749,491,1469,2025-11-15_15-13-30,53
636,-1955,-943,-429,-158,48,2025-11-15_15-13-30,54
2816,-4350,2612,1011,-2034,417,2025-11-15_15-13-30,55
1311,-2901,-203,-2343,2463,540,2025-11-15_15-13-30,56
1179,-1866,209,-901,-245,389,2025-11-15_15-15-36,0
837,-1691,-721,2778,1032,591,2025-11-15_15-15-36,1
810,-2017,-565,-1037,922,-202,2025-11-15_15-15-36,2
714,-1853,-150,-849,-156,96,2025-11-15_15-15-36,3
913,-1795,-633,3155,621,90,2025-11-15_15-15-36,4
724,-1937,-478,-972,118,-250,2025-11-15_15-15-36,5
711,-1738,140,-802,-265,283,2025-11-15_15-15-36,6
966,-1659,-717,3422,978,419,2025-11-15_15-15-36,7
693,-1823,-912,-988,309,-242,2025-11-15_15-15-36,8
816,-1838,-259,-770,-183,415,2025-11-15_15-15-36,9
986,-1865,-333,3105,275,91,2025-11-15_15-15-36,10
866,-1929,-555,-1103,332,-356,2025-11-15_15-15-36,11
363,-1973,-127,-779,-20,133,2025-11-15_15-15-36,12
1466,-1868,-267,2231,2119,560,2025-11-15_15-15-36,13
568,-2001,-241,-773,693,100,2025-11-15_15-15-36,14
805,-1468,294,-870,840,15,2025-11-15_15-15-36,15
1043,-2211,-573,-1959,2145,148,2025-11-15_15-15-36,16
654,-1961,38,-422,-306,116,2025-11-15_15-15-36,17
784,-1829,-45,2709,1088,53,2025-11-15_15-15-36,18
596,-2695,-239,-1195,277,-542,2025-11-15_15-15-36,19
750,-1820,-31,-487,-842,234,2025-11-15_15-15-36,20
904,-1810,-327,3402,454,11,2025-11-15_15-15-36,21
0,0,0,0,0,0,2025-11-15_15-15-36,22
1345,-1552,-993,122,-3228,466,2025-11-15_15-15-36,23
145,-1984,-592,-947,-610,-650,2025-11-15_15-15-36,24
922,-1810,-55,-578,-193,97,2025-11-15_15-15-36,25
916,-1709,143,2618,768,297,2025-11-15_15-15-36,26
1100,-2629,445,-2153,1066,-240,2025-11-15_15-15-36,27
764,-1936,-370,-714,812,15,2025-11-15_15-15-36,28
514,-1606,619,1890,344,121,2025-11-15_15-15-36,29
751,-2718,-13,-2336,1663,-140,2025-11-15_15-15-36,30
703,-1842,71,-602,181,88,2025-11-15_15-15-36,31
984,-1362,530,1662,1630,-170,2025-11-15_15-15-36,32
819,-1763,-764,-1309,1558,32,2025-11-15_15-15-36,33
1495,-1869,-540,-856,-353,334,2025-11-15_15-15-36,34
1140,-1130,-880,1754,264,1138,2025-11-15_15-15-36,35
737,-1954,-236,-573,-127,-69,2025-11-15_15-15-36,36
546,-1747,-277,-204,-2183,668,2025-11-15_15-15-36,37
884,-2040,-902,-872,1003,-100,2025-11-15_15-15-36,38
598,-1874,63,-704,390,-7,2025-11-15_15-15-36,39
492,-1294,820,1072,906,334,2025-11-15_15-15-36,40
1172,-2090,-68,-2109,1206,-310,2025-11-15_15-15-36,41
631,-1892,46,-363,150,201,2025-11-15_15-15-36,42
763,-1310,627,1053,2181,255,2025-11-15_15-15-36,43
632,-2779,-511,-1597,1226,44,2025-11-15_15-15-36,44
534,-1941,-153,-714,295,38,2025-11-15_15-15-36,45
974,-1664,-705,4272,375,428,2025-11-15_15-15-36,46
1301,-2421,21,-1484,140,-471,2025-11-15_15-15-36,47
961,-1876,59,-767,-160,213,2025-11-15_15-15-36,48
907,-1752,266,3293,1157,-24,2025-11-15_15-15-36,49
233,-2949,-28,-2739,2606,-386,2025-11-15_15-15-36,50
644,-1847,129,-535,319,95,2025-11-15_15-15-36,51
821,-1576,-168,73,-238,-165,2025-11-15_15-16-31,0
910,-1392,-986,-1113,1155,322,2025-11-15_15-16-31,1
669,-1823,12,-502,-554,98,2025-11-15_15-16-31,2
299,-1551,110,221,-2175,661,2025-11-15_15-16-31,3
1134,-1691,-1521,-1206,499,-141,2025-11-15_15-16-31,4
589,-1819,-6,-630,-437,42,2025-11-15_15-16-31,5
3476,-3398,1490,-1679,-1566,308,2025-11-15_15-16-31,6
929,-1110,-1119,-139,104,258,2025-11-15_15-16-31,7
715,-1891,-91,-755,26,56,2025-11-15_15-16-31,8
649,-1628,-441,-1000,-2337,357,2025-11-15_15-16-31,9
1027,-1349,-1457,-1675,2159,239,2025-11-15_15-16-31,10
567,-1928,73,-720,545,-1,2025-11-15_15-16-31,11
454,-1042,1273,1560,620,335,2025-11-15_15-16-31,12
920,-2314,-695,-1610,1836,-81,2025-11-15_15-16-31,13
647,-1882,-10,-398,26,67,2025-11-15_15-16-31,14
74,-1430,420,-475,-1207,422,2025-11-15_15-16-31,15
19,-1652,-1645,2348,-1306,-802,2025-11-15_15-16-31,16
839,-1912,-481,-656,-284,-48,2025-11-15_15-16-31,17
344,-1815,427,-390,-1557,62,2025-11-15_15-16-31,18
1673,-1117,-1109,1170,422,1943,2025-11-15_15-16-31,19
593,-1906,-183,-709,-254,98,2025-11-15_15-16-31,20
2110,-1548,434,-216,-1052,-52,2025-11-15_15-16-31,21
743,-1342,-1362,2108,72,199,2025-11-15_15-16-31,22
877,-1876,-324,-772,18,15,2025-11-15_15-16-31,23
737,-2412,-1066,-1556,855,124,2025-11-15_15-16-31,24
983,-1391,-1026,2371,201,723,2025-11-15_15-16-31,25
732,-1859,-169,-880,29,-86,2025-11-15_15-16-31,26
1358,-1911,-349,-1044,-292,437,2025-11-15_15-16-31,27
1058,-1812,-661,3636,232,-438,2025-11-15_15-16-31,28
1093,-2440,635,-2960,1336,-123,2025-11-15_15-16-31,29
843,-1870,-188,-570,497,113,2025-11-15_15-16-31,30
631,-1183,408,-686,-85,-90,2025-11-15_15-16-31,31
1647,-1421,-1043,-1192,2457,1671,2025-11-15_15-16-31,32
473,-1872,25,-716,373,204,2025-11-15_15-16-31,33
570,-1132,815,-343,358,-210,2025-11-15_15-16-31,34
830,-1837,-922,-2065,4010,335,2025-11-15_15-16-31,35
672,-1880,98,-606,250,28,2025-11-15_15-16-31,36
290,-1546,650,1073,-300,540,2025-11-15_15-16-31,37
807,-2259,305,-2217,775,-379,2025-11-15_15-16-31,38
790,-1814,191,-689,149,179,2025-11-15_15-16-31,39
860,-1127,819,1048,1137,42,2025-11-15_15-16-31,40
708,-2522,-286,-2578,1872,24,2025-11-15_15-16-31,41
572,-1875,-82,-880,383,110,2025-11-15_15-16-31,42
1508,-1653,394,-877,-789,182,2025-11-15_15-16-31,43
677,-1076,-1440,1423,112,566,2025-11-15_15-16-31,44
638,-1940,-311,-549,-336,98,2025-11-15_15-16-31,45
1371,-1187,251,-526,-1048,136,2025-11-15_15-16-31,46
877,-1412,-950,-2053,2388,746,2025-11-15_15-16-31,47
606,-1938,107,-267,497,142,2025-11-15_15-16-31,48
1075,-1997,-258,3396,1229,-413,2025-11-15_15-16-31,49
732,-2100,-487,-950,214,-151,2025-11-15_15-16-31,50
1178,-1830,-79,-1070,1032,402,2025-11-15_15-16-31,51
919,-1855,-792,4395,-390,-450,2025-11-15_15-16-31,52
896,-2135,-405,-1290,271,-162,2025-11-15_15-16-31,53
577,-2021,-80,-756,-583,225,2025-11-15_15-16-31,54
1311,-1731,26,3710,-292,-373,2025-11-15_15-16-31,55
1633,-2629,294,-2331,157,-344,2025-11-15_15-16-31,56
1254,-2124,-3,-1683,1021,-143,2025-11-15_15-17-32,0
712,-1987,-195,-528,133,172,2025-11-15_15-17-32,1
1436,-1515,-735,2185,3276,268,2025-11-15_15-17-32,2
684,-1944,-404,-1265,1013,159,2025-11-15_15-17-32,3
100,-1662,6,-1634,-1378,791,2025-11-15_15-17-32,4
756,-1485,-1046,523,310,-331,2025-11-15_15-17-32,5
667,-1965,-664,-373,187,-56,2025-11-15_15-17-32,6
788,-1530,-324,-624,-1783,142,2025-11-15_15-17-32,7
483,-2198,-894,-911,1496,136,2025-11-15_15-17-32,8
902,-1862,-495,-284,199,-61,2025-11-15_15-17-32,9
395,-1427,504,-463,-244,29,2025-11-15_15-17-32,10
1053,-2260,185,-2322,1488,-53,2025-11-15_15-17-32,11
864,-1938,-303,-677,312,268,2025-11-15_15-17-32,12
1324,-1197,-869,1693,2217,1812,2025-11-15_15-17-32,13
604,-1871,-127,-548,-138,81,2025-11-15_15-17-32,14
1453,-1551,4291,-1565,-3887,786,2025-11-15_15-17-32,15
1369,-1755,-1544,-521,603,210,2025-11-15_15-17-32,16
631,-1838,-65,-461,455,86,2025-11-15_15-17-32,17
319,-1263,528,-662,85,26,2025-11-15_15-17-32,18
1766,-2707,733,-2518,-26,-292,2025-11-15_15-17-32,19
898,-1947,55,-560,-632,211,2025-11-15_15-17-32,20
1256,-1818,-162,3549,288,-173,2025-11-15_15-17-32,21
428,-2002,-693,-1162,871,54,2025-11-15_15-17-32,22
601,-1299,-628,-1072,-756,-88,2025-11-15_15-17-32,23
770,-1361,-1561,-2250,4088,992,2025-11-15_15-17-32,24
641,-1946,-10,-475,-89,232,2025-11-15_15-17-32,25
1236,-1613,-134,3094,-481,-412,2025-11-15_15-17-32,26
1011,-2043,-627,-1109,77,-273,2025-11-15_15-17-32,27
1405,-1775,-190,-1017,789,196,2025-11-15_15-17-32,28
888,-1554,-1125,3768,691,480,2025-11-15_15-17-32,29
763,-1925,-704,-865,64,-9,2025-11-15_15-17-32,30
221,-2295,-568,-1262,-494,346,2025-11-15_15-17-32,31
760,-1041,-1406,2292,-432,772,2025-11-15_15-17-32,32
615,-1908,-456,-756,264,183,2025-11-15_15-17-32,33
-1016,-1860,1603,-1264,885,671,2025-11-15_15-17-32,34
1115,-2349,402,-2029,1174,126,2025-11-15_15-17-32,35
573,-1917,-32,-809,541,106,2025-11-15_15-17-32,36
1287,-1153,330,2726,477,-461,2025-11-15_15-17-32,37
320,-2424,116,-1165,433,-462,2025-11-15_15-17-32,38
980,-1710,275,-922,-859,314,2025-11-15_15-17-32,39
1054,-2098,-418,4065,828,896,2025-11-15_15-17-32,40
806,-1822,-890,-104,-39,-168,2025-11-15_15-17-32,41
1929,-1469,32,-1303,-612,239,2025-11-15_15-17-32,42
1250,-1611,-1231,-155,-210,-306,2025-11-15_15-17-32,43
620,-1837,206,-506,296,50,2025-11-15_15-17-32,44
729,-1279,-1031,3036,2001,1084,2025-11-15_15-17-32,45
843,-1948,-275,-2027,1055,202,2025-11-15_15-17-32,46
190,-2472,-102,-502,-102,481,2025-11-15_15-17-32,47
1456,-1357,-1182,-919,698,352,2025-11-15_15-17-32,48
558,-1873,132,-506,290,-126,2025-11-15_15-17-32,49
-249,-1038,632,312,-1156,351,2025-11-15_15-17-32,50
933,-1740,-985,-954,1924,-127,2025-11-15_15-17-32,51
968,-1789,-56,-788,36,166,2025-11-15_15-17-32,52
282,-1400,865,1829,709,10,2025-11-15_15-17-32,53
1200,-2029,-382,-1303,-183,-527,2025-11-15_15-17-32,54
681,-1854,-236,-712,-576,262,2025-11-15_15-17-32,55
771,-1703,-755,3688,2221,443,2025-11-15_15-17-32,56
795,-2062,-508,-2103,1673,-290,2025-11-15_15-18-33,0
739,-1853,111,-512,-266,126,2025-11-15_15-18-33,1
819,-1611,338,3641,962,63,2025-11-15_15-18-33,2
1442,-2389,-58,-1760,-665,-352,2025-11-15_15-18-33,3
726,-1827,212,-552,-479,270,2025-11-15_15-18-33,4
877,-1701,-840,4117,1677,422,2025-11-15_15-18-33,5
700,-1975,-634,-1728,1068,93,2025-11-15_15-18-33,6
499,-2146,-143,-663,-627,-104,2025-11-15_15-18-33,7
1246,-1153,-1045,2201,2998,2058,2025-11-15_15-18-33,8
639,-1835,-99,-900,-100,-29,2025-11-15_15-18-33,9
662,287,-1407,-1275,-866,138,2025-11-15_15-18-33,10
573,-1269,-1490,1435,-1342,-49,2025-11-15_15-18-33,11
640,-1766,88,-1025,-425,187,2025-11-15_15-18-33,12
-2336,-1361,498,-1910,-263,166,2025-11-15_15-18-33,13
1042,-1117,-945,1512,-663,1199,2025-11-15_15-18-33,14
862,-1858,-320,-839,-97,79,2025-11-15_15-18-33,15
-2225,-1823,153,-1696,-1087,536,2025-11-15_15-18-33,16
985,-1113,-1174,1548,-90,946,2025-11-15_15-18-33,17
686,-1798,-281,-1088,344,76,2025-11-15_15-18-33,18
542,-1204,561,-897,-304,9,2025-11-15_15-18-33,19
914,-1864,-1177,-1793,3561,14,2025-11-15_15-18-33,20
964,-1801,-92,-476,186,51,2025-11-15_15-18-33,21
974,-1827,-672,3969,608,-204,2025-11-15_15-18-33,22
717,-1959,22,-1225,120,-197,2025-11-15_15-18-33,23
658,-2144,-235,-798,972,442,2025-11-15_15-18-33,24
1087,-1869,-786,2246,-2149,-15,2025-11-15_15-18-33,25
692,-1768,-80,-935,-155,205,2025-11-15_15-18-33,26
842,-1399,479,-123,1069,-157,2025-11-15_15-18-33,27
1384,-2228,218,-2149,572,-57,2025-11-15_15-18-33,28
870,-1878,-294,-602,-815,279,2025-11-15_15-18-33,29
1072,-1791,-192,4072,526,266,2025-11-15_15-18-33,30
636,-2604,654,-2207,641,-652,2025-11-15_15-18-33,31
929,-1698,63,-603,-113,134,2025-11-15_15-18-33,32
488,-1532,275,-712,-1173,399,2025-11-15_15-18-33,33
1167,-1287,-1386,130,-67,207,2025-11-15_15-18-33,34
853,-1801,-103,-945,84,86,2025-11-15_15-18-33,35
-365,-2854,-1340,-1884,1871,97,2025-11-15_15-18-33,36
699,-1890,-939,3078,2024,69,2025-11-15_15-18-33,37
614,-1934,-631,-980,128,-42,2025-11-15_15-18-33,38
1650,-1850,-460,-1075,367,604,2025-11-15_15-18-33,39
1562,-1438,-976,2344,1448,1877,2025-11-15_15-18-33,40
625,-1855,-53,-769,457,-76,2025-11-15_15-18-33,41
584,-1380,544,-932,1231,-193,2025-11-15_15-18-33,42
876,-1661,-844,-1969,4103,312,2025-11-15_15-18-33,43
766,-1778,199,-603,115,66,2025-11-15_15-18-33,44
232,-1452,821,1117,-88,663,2025-11-15_15-18-33,45
691,-2045,-805,-1349,1263,-127,2025-11-15_15-18-33,46
565,-1852,162,-653,165,36,2025-11-15_15-18-33,47
334,-1406,304,-434,-1596,341,2025-11-15_15-18-33,48
1204,-1323,-1693,-576,2369,476,2025-11-15_15-18-33,49
537,-1814,92,-732,442,113,2025-11-15_15-18-33,50
526,-1403,435,-1033,1675,-52,2025-11-15_15-18-33,51
1380,-2531,167,-2521,2174,347,2025-11-15_15-18-33,52
757,-1854,-29,-943,684,141,2025-11-15_15-18-33,53
1051,-1793,195,3082,294,216,2025-11-15_15-18-33,54
1252,-2286,-57,-2143,457,-545,2025-11-15_15-18-33,55
486,-1844,-55,-882,231,-65,2025-11-15_15-18-33,56
625,-2077,-1023,-862,596,-297,2025-11-15_22-20-16,0
1153,-2110,-308,-1118,1097,-283,2025-11-15_22-20-16,1
1009,-1528,-766,3975,-341,645,2025-11-15_22-20-16,2
547,-1990,-44,-671,68,-169,2025-11-15_22-20-16,3
1678,-1927,-444,-1304,-183,278,2025-11-15_22-20-16,4
1178,-1065,-917,1646,1083,1218,2025-11-15_22-20-16,5
476,-1971,-118,-778,221,45,2025-11-15_22-20-16,6
2049,-2686,1537,-143,-217,-234,2025-11-15_22-20-16,7
825,-1352,-947,888,2404,1357,2025-11-15_22-20-16,8
525,-1917,66,-574,-205,-26,2025-11-15_22-20-16,9
5,-2312,-491,-1398,1598,241,2025-11-15_22-20-16,10
546,-1879,-827,3472,51,332,2025-11-15_22-20-16,11
276,-2468,350,-1144,655,-664,2025-11-15_22-20-16,12
444,-2141,-284,-805,-421,139,2025-11-15_22-20-16,13
677,-1924,19,2786,1388,228,2025-11-15_22-20-16,14
18,-2594,-51,-1142,929,-436,2025-11-15_22-20-16,15
234,-1887,-406,-1121,2541,-202,2025-11-15_22-20-16,16
617,-1842,-536,2600,2295,901,2025-11-15_22-20-16,17
366,-2042,-550,-1038,845,-96,2025-11-15_22-20-16,18
629,-2050,-261,-1159,792,-104,2025-11-15_22-20-16,19
811,-1233,-1031,2614,274,901,2025-11-15_22-20-16,20
578,-2066,-264,-887,-55,-211,2025-11-15_22-20-16,21
653,-2340,-422,-1596,-595,435,2025-11-15_22-20-16,22
768,-1517,-776,3967,-80,690,2025-11-15_22-20-16,23
303,-2165,-267,-1081,49,-217,2025-11-15_22-20-16,24
428,-1900,-37,-850,405,-192,2025-11-15_22-20-16,25
891,-1554,-929,3737,462,843,2025-11-15_22-20-16,26
460,-1885,-507,-1098,529,-10,2025-11-15_22-20-16,27
1247,-1925,-40,-981,459,137,2025-11-15_22-20-16,28
1281,-1310,-810,1960,1299,1615,2025-11-15_22-20-16,29
486,-1855,-359,-738,-17,-109,2025-11-15_22-20-16,30
3617,-3137,629,-408,-3675,965,2025-11-15_22-20-16,31
1051,-1653,-1211,-164,-48,81,2025-11-15_22-20-16,32
446,-1909,67,-460,-426,-22,2025-11-15_22-20-16,33
497,-1443,550,-854,-333,11,2025-11-15_22-20-16,34
554,-2050,-1115,-765,2173,466,2025-11-15_22-20-16,35
566,-1903,-153,-433,91,36,2025-11-15_22-20-16,36
615,-1642,529,2887,-258,261,2025-11-15_22-20-16,37
946,-1982,452,-1272,23,-902,2025-11-15_22-20-16,38
941,-1990,-58,-387,-1472,381,2025-11-15_22-20-16,39
784,-1723,-883,3637,-695,303,2025-11-15_22-20-16,40
1056,-2717,-498,-1685,189,-516,2025-11-15_22-20-16,41
292,-2034,-208,-471,-320,42,2025-11-15_22-20-16,42
929,-2036,300,4076,-241,-253,2025-11-15_22-20-16,43
1194,-2994,-86,-927,-769,-619,2025-11-15_22-20-16,44
496,-2098,-746,-538,-222,-91,2025-11-15_22-20-16,45
329,-1222,370,630,922,-178,2025-11-15_22-20-16,46
620,-2142,-107,-1548,828,-190,2025-11-15_22-20-16,47
519,-2026,-230,-547,-555,225,2025-11-15_22-20-16,48
1156,-1347,-770,2719,967,1420,2025-11-15_22-20-16,49
1324,-1138,-1288,-926,1030,1369,2025-11-15_22-22-11,0
568,-1841,145,-478,33,31,2025-11-15_22-22-11,1
-924,-1768,407,-1680,1129,-23,2025-11-15_22-22-11,2
606,-1288,-1213,2282,-694,370,2025-11-15_22-22-11,3
620,-2086,-394,-1041,-328,-181,2025-11-15_22-22-11,4
758,-1863,-174,-864,-174,281,2025-11-15_22-22-11,5
747,-1667,-1049,3752,362,534,2025-11-15_22-22-11,6
585,-2097,-189,-1309,387,-264,2025-11-15_22-22-11,7
269,-2145,-220,-602,-1230,468,2025-11-15_22-22-11,8
768,-1552,555,2454,2063,-119,2025-11-15_22-22-11,9
1375,-2196,-186,-2560,2406,331,2025-11-15_22-22-11,10
355,-2089,-496,-178,290,-70,2025-11-15_22-22-11,11
42,-953,1424,463,1893,-371,2025-11-15_22-22-11,12
992,-2309,-734,-734,1701,-316,2025-11-15_22-22-11,13
332,-1928,299,-393,-30,96,2025-11-15_22-22-11,14
-33,-1231,877,-362,-8,40,2025-11-15_22-22-11,15
735,-1478,-1459,-1078,1126,-15,2025-11-15_22-22-11,16
507,-1861,161,-607,264,-81,2025-11-15_22-22-11,17
322,-1590,547,1527,1722,359,2025-11-15_22-22-11,18
1307,-2453,-322,-2195,2721,-175,2025-11-15_22-22-11,19
558,-2062,-241,-783,242,130,2025-11-15_22-22-11,20
1062,-1273,-723,1742,1000,1440,2025-11-15_22-22-11,21
623,-1905,-429,-799,667,168,2025-11-15_22-22-11,22
896,-2897,1737,-606,1117,-170,2025-11-15_22-22-11,23
927,-1241,-1521,-425,346,2,2025-11-15_22-22-11,24
543,-1908,-88,-476,-289,14,2025-11-15_22-22-11,25
584,-1622,250,-146,-1145,635,2025-11-15_22-22-11,26
601,-1643,-1283,69,1310,236,2025-11-15_22-22-11,27
730,-1927,-365,-481,226,57,2025-11-15_22-22-11,28
416,-1434,656,1265,662,210,2025-11-15_22-22-11,29
1193,-2202,-295,-1254,795,-355,2025-11-15_22-22-11,30
386,-1983,-328,-684,728,-63,2025-11-15_22-22-11,31
576,-1839,-658,2846,2584,541,2025-11-15_22-22-11,32
388,-1938,-470,-1101,1146,-169,2025-11-15_22-22-11,33
486,-1613,-989,-1335,773,600,2025-11-15_22-22-11,34
921,-1449,-788,2933,574,671,2025-11-15_22-22-11,35
703,-1889,-620,-839,280,-242,2025-11-15_22-22-11,36
19,-2317,-567,-1344,-347,465,2025-11-15_22-22-11,37
1058,-1544,-896,3604,269,434,2025-11-15_22-22-11,38
741,-1867,-29,-541,-145,-67,2025-11-15_22-22-11,39
630,-2396,-963,-1608,-281,278,2025-11-15_22-22-11,40
1180,-1407,-1000,1510,1953,1952,2025-11-15_22-22-11,41
535,-1860,-302,-412,558,55,2025-11-15_22-22-11,42
513,-1778,143,-1590,137,-28,2025-11-15_22-22-11,43
722,-1825,-515,-1205,2006,-61,2025-11-15_22-22-11,44
504,-1950,-211,-679,619,15,2025-11-15_22-22-11,45
894,-1253,704,1065,845,-139,2025-11-15_22-22-11,46
1012,-2323,24,-1173,-569,-609,2025-11-15_22-22-11,47
1180,-1928,-5,-765,-480,300,2025-11-15_22-22-11,48
748,-1755,63,2636,979,179,2025-11-15_22-22-11,49
763,-2518,-190,-738,-277,-440,2025-11-15_22-22-11,50
816,-2014,-443,-692,-623,176,2025-11-15_22-22-11,51
980,-1625,-10,2377,1207,-97,2025-11-15_22-22-11,52
977,-1882,369,-1064,236,-354,2025-11-15_22-22-11,53
350,-1784,46,-1046,60,467,2025-11-15_22-22-11,54
364,-1794,-984,1521,-564,-147,2025-11-15_22-22-11,55
