ax,ay,az,gx,gy,gz,session,reading_index
745,-1917,-324,-298,-254,24,2025-11-08_13-54-22,13
672,-2236,-677,-1146,608,-949,2025-11-08_13-54-22,14
196,-1644,-166,-2471,-1846,-279,2025-11-08_13-54-22,15
859,-1288,302,413,-3725,-123,2025-11-08_13-54-22,16
389,-1147,-1340,3087,555,-212,2025-11-08_13-54-22,17
1463,-2578,-1135,-2992,-436,254,2025-11-08_13-54-22,18
458,-3042,384,-2261,-720,-259,2025-11-08_13-54-22,19
594,-1718,520,-986,-844,-134,2025-11-08_13-54-22,20
441,-1889,46,-348,-28,17,2025-11-08_13-54-22,21
818,-2139,-691,-614,592,-188,2025-11-08_13-54-22,22
1620,-2510,-941,-1078,-731,-527,2025-11-08_13-54-22,23
-1840,-5408,-781,-1109,6112,722,2025-11-08_13-54-22,24
-426,-2812,-1102,4967,2449,767,2025-11-08_13-54-22,25
1151,-520,-1714,3333,2644,1683,2025-11-08_13-54-22,26
1968,-1105,-1455,-1437,4422,2550,2025-11-08_13-54-22,27
330,-2959,263,-2281,-923,-179,2025-11-08_13-54-22,28
520,-1742,66,-547,-589,-241,2025-11-08_13-54-22,29
423,-2022,-358,-332,236,44,2025-11-08_13-54-22,30
220,-3101,836,-997,2037,105,2025-11-08_13-54-22,31
718,-2128,-1193,5536,259,582,2025-11-08_13-54-22,32
968,-1139,-1364,1301,688,593,2025-11-08_13-54-22,33
449,-2992,616,-3083,-846,327,2025-11-08_13-54-22,34
455,-1835,429,-1132,-235,-86,2025-11-08_13-54-22,35
100,-1973,-71,-89,-1259,0,2025-11-08_13-54-22,36
1488,-1743,-1278,-621,-128,254,2025-11-08_13-54-22,37
883,-1888,-427,95,-3673,-482,2025-11-08_13-54-22,38
366,-1378,-839,945,806,-541,2025-11-08_13-54-22,39
389,-1013,-1398,3869,1450,792,2025-11-08_13-54-22,40
668,-2410,-2459,-1140,1336,-222,2025-11-08_13-54-22,41
-432,-3320,323,-2740,-1051,-550,2025-11-08_13-54-22,42
747,-1693,431,-942,-748,-110,2025-11-08_13-54-22,43
577,-1895,-296,-207,-186,38,2025-11-08_13-54-22,44
668,-2146,-323,-580,60,-20,2025-11-08_13-54-22,45
599,-2129,-1709,-1223,-1859,-485,2025-11-08_13-54-22,46
275,-1223,390,-973,-696,-545,2025-11-08_13-54-22,47
564,-1774,-1280,4965,2382,1117,2025-11-08_13-54-22,48
1226,-1141,-1314,1215,1477,2060,2025-11-08_13-54-22,49
27,-4075,894,-3419,-2064,-655,2025-11-08_13-54-22,50
395,-2012,-248,-704,299,144,2025-11-08_13-54-22,51
683,-1893,-189,-543,88,-104,2025-11-08_13-54-22,52
413,-2115,-434,-555,-149,-137,2025-11-08_13-54-22,53
1854,-2473,-1559,-1338,-765,-154,2025-11-08_13-54-22,54
61,-2773,-973,4356,3122,586,2025-11-08_13-54-22,55
348,-709,-1470,3220,1457,330,2025-11-08_13-54-22,56
306,-1967,-85,-336,-222,167,2025-11-08_14-08-58,0
726,-1183,-1275,2758,-44,1137,2025-11-08_14-08-58,1
914,-2744,-81,-2546,721,-726,2025-11-08_14-08-58,2
366,-1914,-398,-810,88,-243,2025-11-08_14-08-58,3
-119,-1946,76,-830,-81,-9,2025-11-08_14-08-58,4
1624,-1704,839,176,-1669,-230,2025-11-08_14-08-58,5
909,-1568,-1282,4569,193,1414,2025-11-08_14-08-58,6
792,-1751,-1107,-1845,3066,226,2025-11-08_14-08-58,7
-138,-1870,-104,-1028,581,-238,2025-11-08_14-08-58,8
210,-1951,91,-573,813,-289,2025-11-08_14-08-58,9
1116,-4239,1778,-1154,583,-513,2025-11-08_14-08-58,10
525,-967,-1430,2610,-465,1177,2025-11-08_14-08-58,11
542,-3183,568,-2831,-565,-1240,2025-11-08_14-08-58,12
504,-1935,-254,-451,-342,-298,2025-11-08_14-08-58,13
177,-1948,371,-458,-1201,-28,2025-11-08_14-08-58,14
673,-2443,-737,4076,1768,655,2025-11-08_14-08-58,15
255,-1075,-1581,1697,-1043,798,2025-11-08_14-08-58,16
740,-2586,75,-2020,678,-385,2025-11-08_14-08-58,17
488,-1885,-524,-842,438,-270,2025-11-08_14-08-58,18
280,-2106,-1,-701,-731,-40,2025-11-08_14-08-58,19
-22,-1810,-775,1974,1613,1044,2025-11-08_14-08-58,20
715,-871,-1379,1722,-1078,902,2025-11-08_14-08-58,21
665,-2625,-271,-1848,-20,-1099,2025-11-08_14-08-58,22
570,-1997,-348,-109,-344,-162,2025-11-08_14-08-58,23
299,-2646,-387,-405,-1569,112,2025-11-08_14-08-58,24
558,-1161,-1285,4055,1452,1729,2025-11-08_14-08-58,25
698,-2236,-881,-2540,1451,-80,2025-11-08_14-08-58,26
182,-1860,-130,-890,-19,-331,2025-11-08_14-08-58,27
299,-1962,-78,-863,155,-323,2025-11-08_14-08-58,28
475,-2565,-1114,-1035,-1455,134,2025-11-08_14-08-58,29
789,-1864,-1162,4783,286,1283,2025-11-08_14-08-58,30
758,-1610,-1797,-990,1842,-91,2025-11-08_14-08-58,31
-104,-2104,-571,-1618,76,-647,2025-11-08_14-08-58,32
194,-1936,-227,-945,828,-224,2025-11-08_14-08-58,33
-603,-2191,114,-907,13,-171,2025-11-08_14-08-58,34
887,-1613,-952,-1611,1421,-439,2025-11-08_14-08-58,35
979,-845,-1129,2729,441,2164,2025-11-08_14-08-58,36
1454,-2385,-21,-2839,2529,450,2025-11-08_14-08-58,37
377,-1882,-472,-769,429,-261,2025-11-08_14-08-58,38
185,-1906,335,-916,-129,-159,2025-11-08_14-08-58,39
495,-1939,-216,-967,-115,314,2025-11-08_14-08-58,40
1075,-2000,-1144,3839,2239,1257,2025-11-08_14-08-58,41
645,-1643,-2322,-915,2355,-1,2025-11-08_14-08-58,42
-43,-1834,110,-1531,169,-622,2025-11-08_14-08-58,43
399,-1910,-452,-782,233,-300,2025-11-08_14-08-58,44
-73,-2162,281,-1050,1244,-241,2025-11-08_14-08-58,45
-1190,-432,351,139,-195,312,2025-11-08_14-08-58,46
-84,-1362,-1508,978,-164,-349,2025-11-08_14-08-58,47
596,-3035,141,-2627,-492,-1245,2025-11-08_14-08-58,48
507,-1976,-93,-187,-408,-150,2025-11-08_14-08-58,49
1301,-1225,-705,-603,-1922,-452,2025-11-08_14-08-58,50
637,-1055,-1099,3009,578,1721,2025-11-08_14-08-58,51
1109,-2950,250,-3144,1302,-605,2025-11-08_14-08-58,52
186,-1934,-226,-942,359,-328,2025-11-08_14-08-58,53
239,-1964,-91,-876,203,-274,2025-11-08_14-08-58,54
1621,-1468,122,-1049,706,325,2025-11-08_14-08-58,55
-996,-608,-451,1538,1432,1074,2025-11-08_14-08-58,56
459,-972,-1500,3263,-64,1039,2025-11-08_14-08-58,57
894,-2520,413,-2691,906,-611,2025-11-08_14-08-58,58
197,-1880,-206,-998,244,-265,2025-11-08_14-08-58,59
226,-1934,-150,-667,175,-343,2025-11-08_14-10-01,0
525,-1929,584,-582,-883,-129,2025-11-08_14-10-01,1
3415,-5975,3568,904,-1498,391,2025-11-08_14-10-01,2
485,-1213,-1346,3459,194,1254,2025-11-08_14-10-01,3
423,-3149,759,-2935,709,-879,2025-11-08_14-10-01,4
569,-1907,-598,-821,184,-236,2025-11-08_14-10-01,5
246,-2012,-137,-619,-361,-36,2025-11-08_14-10-01,6
484,-2151,-1304,-1557,-307,-850,2025-11-08_14-10-01,7
1051,-502,-106,-1126,-296,-305,2025-11-08_14-10-01,8
669,-759,-1418,3393,209,1201,2025-11-08_14-10-01,9
227,-2057,-1634,-1250,2518,-613,2025-11-08_14-10-01,10
193,-1907,27,-1031,-600,-502,2025-11-08_14-10-01,11
540,-1932,-175,-202,-353,-145,2025-11-08_14-10-01,12
268,-1929,-1213,-2014,364,-258,2025-11-08_14-10-01,13
871,-1889,-591,3927,1846,1084,2025-11-08_14-10-01,14
825,-735,-1390,4032,143,1512,2025-11-08_14-10-01,15
60,-1728,-3044,-227,1794,-1062,2025-11-08_14-10-01,16
637,-2831,300,-2248,-671,-1173,2025-11-08_14-10-01,17
-65,-1848,322,-941,66,-238,2025-11-08_14-10-01,18
259,-1964,-294,-594,88,-151,2025-11-08_14-10-01,19
142,-2045,-873,-839,1107,-28,2025-11-08_14-10-01,20
-554,-2604,-522,-1538,1283,-395,2025-11-08_14-10-01,21
1120,-6113,-692,1852,-467,-941,2025-11-08_14-10-01,22
1642,-2259,-1501,4366,1760,1886,2025-11-08_14-10-01,23
655,-688,-1283,1506,488,2241,2025-11-08_14-10-01,24
1073,-3542,276,-3470,608,-682,2025-11-08_14-10-01,25
183,-1934,-59,-1594,-405,-560,2025-11-08_14-10-01,26
485,-1903,-90,-460,-590,-181,2025-11-08_14-10-01,27
154,-2026,-537,-555,-83,-320,2025-11-08_14-10-01,28
259,-1234,-537,-1821,-1203,-615,2025-11-08_14-10-01,29
12,-116,478,1921,196,1187,2025-11-08_14-10-01,30
903,-896,-1539,4900,982,1804,2025-11-08_14-10-01,31
294,-1224,-1546,906,-350,468,2025-11-08_14-10-01,32
1052,-3258,-90,-3439,-326,-900,2025-11-08_14-10-01,33
321,-1794,33,-939,-250,-449,2025-11-08_14-10-01,34
593,-1901,-359,-231,-611,29,2025-11-08_14-10-01,35
1139,-1437,-465,-896,-132,-485,2025-11-08_14-10-01,36
1300,-2615,-902,5521,-694,1205,2025-11-08_14-10-01,37
183,-886,-1475,2174,-361,1348,2025-11-08_14-10-01,38
826,-2613,-978,-2412,2394,-609,2025-11-08_14-10-01,39
1357,-3030,-157,-2003,-129,-733,2025-11-08_14-10-01,40
149,-1962,88,-837,-278,-291,2025-11-08_14-10-01,41
288,-2062,-245,-540,-62,-78,2025-11-08_14-10-01,42
210,-2486,-283,-806,-66,70,2025-11-08_14-10-01,43
593,-4209,1214,-119,-1247,-451,2025-11-08_14-10-01,44
713,-1925,-519,3808,1858,1264,2025-11-08_14-10-01,45
1343,-374,-1154,3555,2073,2522,2025-11-08_14-10-01,46
1039,-2581,-1498,-2852,4054,1447,2025-11-08_14-10-01,47
241,-2647,-505,-2468,301,-857,2025-11-08_14-10-01,48
583,-1907,280,-1178,-205,-497,2025-11-08_14-10-01,49
476,-1827,-104,-796,-244,-123,2025-11-08_14-10-01,50
508,-1940,-323,-772,1023,-24,2025-11-08_14-10-01,51
176,-2221,-1320,-1844,1250,-342,2025-11-08_14-10-01,52
20,-1591,-1440,-3872,3480,-590,2025-11-08_14-10-01,53
1190,-2254,-409,4303,2109,614,2025-11-08_14-10-01,54
739,-1641,-879,4135,224,442,2025-11-08_14-10-01,55
187,-2957,-826,-2568,510,-1122,2025-11-08_14-11-03,0
365,-2138,-379,-1526,-248,-596,2025-11-08_14-11-03,1
473,-1874,-276,-537,-53,-193,2025-11-08_14-11-03,2
-300,-2135,-580,-579,-233,172,2025-11-08_14-11-03,3
655,-2106,-1406,-1977,512,-424,2025-11-08_14-11-03,4
1909,-372,-1322,-2513,1410,-506,2025-11-08_14-11-03,5
806,-929,-1585,4437,910,2048,2025-11-08_14-11-03,6
1486,-1053,-1979,-1938,5511,2357,2025-11-08_14-11-03,7
-86,-1787,-81,-1225,262,-313,2025-11-08_14-11-03,8
315,-1839,-47,-949,387,-361,2025-11-08_14-11-03,9
986,-1907,-534,-333,-456,-176,2025-11-08_14-11-03,10
1513,-467,-750,-989,-1725,-174,2025-11-08_14-11-03,11
1264,-2265,-852,4056,1557,1236,2025-11-08_14-11-03,12
791,-725,-1441,3622,374,1535,2025-11-08_14-11-03,13
1082,-2120,-1695,-2163,2176,21,2025-11-08_14-11-03,14
543,-2318,-109,-1916,440,-298,2025-11-08_14-11-03,15
300,-1905,-267,-809,189,-138,2025-11-08_14-11-03,16
605,-1888,-235,-797,179,18,2025-11-08_14-11-03,17
-27,-2335,-956,-1189,-179,-214,2025-11-08_14-11-03,18
1746,-2038,-2228,4800,-6668,-833,2025-11-08_14-11-03,19
2001,-2825,-1285,-559,-5391,173,2025-11-08_14-11-03,20
125,-2232,-332,-1761,336,-468,2025-11-08_14-11-03,21
147,-2000,-245,-605,501,-129,2025-11-08_14-11-03,22
323,-1936,-527,-728,-635,-277,2025-11-08_14-11-03,23
1543,-797,-590,-607,-2941,204,2025-11-08_14-11-03,24
1432,-2453,-1206,5280,-462,1349,2025-11-08_14-11-03,25
787,-727,-1658,2529,-892,554,2025-11-08_14-11-03,26
597,-3468,-126,-3339,786,-837,2025-11-08_14-11-03,27
203,-2100,-148,-1961,865,-221,2025-11-08_14-11-03,28
218,-1869,-150,-776,85,-235,2025-11-08_14-11-03,29
338,-1951,-506,-746,112,-147,2025-11-08_14-11-03,30
68,-1932,457,-452,350,-1,2025-11-08_14-11-03,31
-704,-210,1809,922,612,564,2025-11-08_14-11-03,32
273,-1064,-1779,5163,-664,605,2025-11-08_14-11-03,33
-29,-1214,-1738,2663,-1981,-954,2025-11-08_14-11-03,34
690,-2816,347,-3005,882,-1035,2025-11-08_14-11-03,35
-48,-1876,170,-1250,364,-355,2025-11-08_14-11-03,36
202,-1940,-171,-579,242,-133,2025-11-08_14-11-03,37
414,-2013,-432,-530,-287,-308,2025-11-08_14-11-03,38
523,-1734,-58,-847,-3266,-353,2025-11-08_14-11-03,39
1226,-1803,-1595,5680,302,1356,2025-11-08_14-11-03,40
385,-1062,-1507,1430,-1588,-171,2025-11-08_14-11-03,41
393,-3205,301,-2433,-1048,-1486,2025-11-08_14-11-03,42
477,-1939,-79,-356,-18,-369,2025-11-08_14-11-03,43
-48,-2186,-620,-657,-589,-287,2025-11-08_14-11-03,44
1354,-3572,941,-224,-1453,-551,2025-11-08_14-11-03,45
1012,-2718,-1025,5869,-538,986,2025-11-08_14-11-03,46
440,-832,-1651,3872,-124,969,2025-11-08_14-11-03,47
954,-1861,-1958,-1220,2100,-463,2025-11-08_14-11-03,48
705,-2962,374,-3134,74,-1042,2025-11-08_14-11-03,49
289,-1916,-237,-1345,844,-220,2025-11-08_14-11-03,50
19,-1927,-243,-541,529,-129,2025-11-08_14-11-03,51
434,-2061,-693,-719,-212,-219,2025-11-08_14-11-03,52
1398,-879,-1468,-1650,893,-172,2025-11-08_14-11-03,53
751,-2237,-1419,3307,4451,1391,2025-11-08_14-11-03,54
704,-731,-595,-2030,1587,-138,2025-11-08_14-12-02,0
979,-881,-1269,4505,732,2032,2025-11-08_14-12-02,1
433,-1224,-1080,163,1064,481,2025-11-08_14-12-02,2
1030,-2791,414,-2972,252,-621,2025-11-08_14-12-02,3
120,-1947,103,-1350,129,-383,2025-11-08_14-12-02,4
306,-1848,-4,-797,34,-324,2025-11-08_14-12-02,5
-132,-1937,-342,706,-1326,382,2025-11-08_14-12-02,6
979,-1562,-1286,3122,-859,1193,2025-11-08_14-12-02,7
762,-2298,-1727,-2658,2888,-35,2025-11-08_14-12-02,8
-204,-1956,-177,-1460,-31,-535,2025-11-08_14-12-02,9
397,-1934,-285,-505,-170,-180,2025-11-08_14-12-02,10
-208,-2338,-502,-235,-1249,-184,2025-11-08_14-12-02,11
446,-2294,-1520,-2215,1686,-522,2025-11-08_14-12-02,12
-76,-956,-257,-1960,1442,-205,2025-11-08_14-12-02,13
602,-853,-1487,4930,1676,2113,2025-11-08_14-12-02,14
389,-1095,-1082,1826,-978,1123,2025-11-08_14-12-02,15
912,-3629,230,-3796,970,-60,2025-11-08_14-12-02,16
204,-1865,-348,-1134,986,-224,2025-11-08_14-12-02,17
109,-1957,-95,-720,480,-422,2025-11-08_14-12-02,18
1314,-2295,-365,-1062,1068,21,2025-11-08_14-12-02,19
1340,-3595,2096,-1839,-2962,-439,2025-11-08_14-12-02,20
829,-2397,-1011,5455,-315,1504,2025-11-08_14-12-02,21
655,-780,-1617,2241,-721,851,2025-11-08_14-12-02,22
746,-3092,153,-3689,1092,-438,2025-11-08_14-12-02,23
-75,-2051,-324,-1305,1310,-28,2025-11-08_14-12-02,24
398,-1967,-223,-656,237,4,2025-11-08_14-12-02,25
439,-1828,-501,-910,156,-326,2025-11-08_14-12-02,26
-1436,-1946,-333,-1807,6949,1301,2025-11-08_14-12-02,27
217,-2187,-1273,114,-662,-180,2025-11-08_14-12-02,28
993,-2791,-942,-1799,239,-659,2025-11-08_14-12-02,29
187,-1976,-142,-528,417,-165,2025-11-08_14-12-02,30
599,-1992,-773,-713,-438,-447,2025-11-08_14-12-02,31
1077,-2213,-1520,-1052,-2653,-248,2025-11-08_14-12-02,32
1556,-2318,-1603,6383,-632,1380,2025-11-08_14-12-02,33
408,-965,-1583,2028,-1341,418,2025-11-08_14-12-02,34
830,-3861,799,-3748,1082,-742,2025-11-08_14-12-02,35
-6,-1915,9,-933,537,-164,2025-11-08_14-12-02,36
216,-2051,-317,-492,45,-178,2025-11-08_14-12-02,37
-900,-1926,-689,-433,-740,-100,2025-11-08_14-12-02,38
-463,-1463,316,-1058,2293,-376,2025-11-08_14-12-02,39
430,-757,-1423,1383,405,2322,2025-11-08_14-12-02,40
760,-2725,454,-2785,891,-637,2025-11-08_14-12-02,41
295,-1939,251,-883,-133,-439,2025-11-08_14-12-02,42
879,-1833,-241,-595,-149,-237,2025-11-08_14-12-02,43
-142,-1842,-629,-563,-1132,-495,2025-11-08_14-12-02,44
-291,-2595,-216,-910,-1838,-378,2025-11-08_14-12-02,45
785,-3038,-568,5375,1044,1478,2025-11-08_14-12-02,46
305,-895,-1391,1246,430,1284,2025-11-08_14-12-02,47
1064,-2658,219,-2769,1452,-466,2025-11-08_14-12-02,48
301,-1964,-453,-751,-132,-260,2025-11-08_14-12-02,49
192,-2007,-406,-496,334,-141,2025-11-08_14-12-02,50
3336,-1743,53,118,-1835,393,2025-11-08_14-12-02,51
1004,-1592,-1066,2842,-1853,605,2025-11-08_14-12-02,52
725,-2601,9,-3033,659,-765,2025-11-08_14-12-02,53
56,-1847,92,-1071,286,-334,2025-11-08_14-12-02,54
409,-1926,-142,-680,397,-147,2025-11-08_14-12-02,55
-662,-2240,-516,-335,-2623,-86,2025-11-08_14-12-02,56
-7,-2041,-544,-889,1524,-130,2025-11-08_14-13-03,0
-35,-2412,-215,-961,3,-320,2025-11-08_14-13-03,1
-1319,-68,1776,-452,2304,453,2025-11-08_14-13-03,2
822,-1344,-1486,3703,3212,2023,2025-11-08_14-13-03,3
956,-1966,-1502,-2141,4112,1483,2025-11-08_14-13-03,4
47,-2096,-343,-1566,196,-269,2025-11-08_14-13-03,5
447,-1906,-262,-537,-354,-196,2025-11-08_14-13-03,6
-379,-2110,-276,-657,990,-80,2025-11-08_14-13-03,7
796,-1851,-1395,-2133,500,-352,2025-11-08_14-13-03,8
939,-2881,-539,4433,567,1387,2025-11-08_14-13-03,9
936,-641,-1447,3472,-84,1971,2025-11-08_14-13-03,10
1369,-1691,-2548,-1009,3020,582,2025-11-08_14-13-03,11
200,-2159,-421,-1498,297,-232,2025-11-08_14-13-03,12
288,-1927,-249,-602,38,-196,2025-11-08_14-13-03,13
659,-2183,-473,-402,-1423,-213,2025-11-08_14-13-03,14
3608,-1918,124,595,-4712,173,2025-11-08_14-13-03,15
1337,-2318,-1165,-420,-3209,750,2025-11-08_14-13-03,16
711,-2762,-351,-1864,413,-874,2025-11-08_14-13-03,17
290,-1885,-450,-884,91,-300,2025-11-08_14-13-03,18
-65,-2165,122,-1251,662,-131,2025-11-08_14-13-03,19
1064,-2204,-254,-1804,-2418,-171,2025-11-08_14-13-03,20
519,-1266,-1485,4283,-993,1447,2025-11-08_14-13-03,21
784,-730,-1479,3791,637,1384,2025-11-08_14-13-03,22
468,-2198,-864,-2127,1314,-633,2025-11-08_14-13-03,23
157,-2574,-271,-1930,614,-458,2025-11-08_14-13-03,24
258,-1811,-189,-554,347,-49,2025-11-08_14-13-03,25
322,-1921,-462,-826,1252,-82,2025-11-08_14-13-03,26
1248,-1395,-1065,74,-3009,-458,2025-11-08_14-13-03,27
737,-1774,-1323,4353,2637,1585,2025-11-08_14-13-03,28
702,-1010,-1136,-262,1443,1221,2025-11-08_14-13-03,29
1460,-2764,437,-2430,520,-657,2025-11-08_14-13-03,30
362,-1925,-112,-957,-53,-415,2025-11-08_14-13-03,31
670,-1896,-32,-268,-277,-80,2025-11-08_14-13-03,32
33,-2374,-856,-1585,1395,-242,2025-11-08_14-13-03,33
1002,-2107,-979,3622,2638,1417,2025-11-08_14-13-03,34
1042,-626,-1263,3093,-314,1712,2025-11-08_14-13-03,35
712,-2873,-349,-3260,998,-295,2025-11-08_14-13-03,36
-209,-1853,-62,-1305,319,-404,2025-11-08_14-13-03,37
457,-1955,-329,-509,499,-192,2025-11-08_14-13-03,38
-120,-2375,-338,-571,-791,52,2025-11-08_14-13-03,39
525,-1166,-553,340,5300,1149,2025-11-08_14-13-03,40
1115,-1474,-219,-734,2204,145,2025-11-08_14-13-03,41
-253,-2674,-258,-2002,1198,-284,2025-11-08_14-13-03,42
214,-1873,-166,-843,-31,-301,2025-11-08_14-13-03,43
-158,-2224,90,-831,-463,-269,2025-11-08_14-13-03,44
-1149,-2110,-1547,-2491,815,-598,2025-11-08_14-13-03,45
389,-881,-1703,4539,-160,574,2025-11-08_14-13-03,46
546,-1818,-2185,-981,1549,-719,2025-11-08_14-13-03,47
678,-3047,-507,-1979,211,-698,2025-11-08_14-13-03,48
662,-1849,-673,-858,-198,-199,2025-11-08_14-13-03,49
-69,-1936,-363,-964,419,-171,2025-11-08_14-13-03,50
361,-1495,161,-1824,3352,145,2025-11-08_14-13-03,51
19,-1228,-1153,2395,2942,1430,2025-11-08_14-13-03,52
1301,-459,-1163,2188,52,2224,2025-11-08_14-13-03,53
903,-2738,-379,-2009,2265,289,2025-11-08_14-13-03,54
88,-1955,-324,-626,215,-234,2025-11-08_14-13-03,55
306,-1799,398,-569,-1328,-300,2025-11-08_14-13-03,56
1077,-1561,-332,-799,-267,-142,2025-11-08_18-00-58,0
1128,-2065,-476,-1187,-219,-163,2025-11-08_18-00-58,1
1408,-733,-1807,3238,1069,1465,2025-11-08_18-00-58,2
1447,-787,-790,3514,665,1750,2025-11-08_18-00-58,3
733,-1091,-779,-790,454,-1790,2025-11-08_18-00-58,4
1396,-4093,-1704,-2840,1062,-1315,2025-11-08_18-00-58,5
-152,-2206,-795,-1135,505,-573,2025-11-08_18-00-58,6
181,-1962,-194,-389,653,-347,2025-11-08_18-00-58,7
23,-1754,-151,-153,-163,-276,2025-11-08_18-00-58,8
404,-1892,-260,-520,-235,-634,2025-11-08_18-00-58,9
571,-1581,-1282,-417,-1089,-399,2025-11-08_18-00-58,10
440,-1782,-7,-961,253,-654,2025-11-08_18-00-58,11
654,-839,-730,3192,-272,1186,2025-11-08_18-00-58,12
759,-1272,-1284,-2078,403,-1032,2025-11-08_18-00-58,13
182,-1766,-267,-851,-349,-371,2025-11-08_18-00-58,14
1244,-2296,-1487,-741,621,-496,2025-11-08_18-00-58,15
590,-1490,-4,-786,1240,73,2025-11-08_18-00-58,16
731,-1082,-972,2803,122,1608,2025-11-08_18-00-58,17
223,-3507,544,-2555,56,-1776,2025-11-08_18-00-58,18
88,-1939,-218,-959,522,-539,2025-11-08_18-00-58,19
250,-1954,-272,-628,519,-352,2025-11-08_18-00-58,20
-1099,-1531,-234,-1723,-348,-923,2025-11-08_18-00-58,21
426,-1895,-401,1433,3210,575,2025-11-08_18-00-58,22
557,-3352,-302,-2926,1453,-1212,2025-11-08_18-00-58,23
381,-1882,-516,-1006,311,-540,2025-11-08_18-00-58,24
69,-1999,-231,-532,401,-313,2025-11-08_18-00-58,25
-217,-1939,-363,-624,-831,-390,2025-11-08_18-00-58,26
769,-1244,-1457,1929,562,1595,2025-11-08_18-00-58,27
1197,-3065,267,-527,784,-463,2025-11-08_18-00-58,28
353,-1935,-36,-75,313,-146,2025-11-08_18-00-58,29
-635,-2232,164,-174,-319,-342,2025-11-08_18-00-58,30
640,-858,-832,1484,-403,1320,2025-11-08_18-00-58,31
-319,-2145,261,-1452,1680,-870,2025-11-08_18-00-58,32
451,-1769,-329,-554,147,-283,2025-11-08_18-00-58,33
467,-1998,-464,357,-683,-59,2025-11-08_18-00-58,34
692,-1426,-1557,1828,-103,2467,2025-11-08_18-00-58,35
118,-1293,-1172,933,330,27,2025-11-08_18-00-58,36
1281,-2978,-500,385,-233,-129,2025-11-08_18-00-58,37
456,-1877,-262,-38,167,-72,2025-11-08_18-00-58,38
2007,-1981,-1564,-824,-201,-712,2025-11-08_18-00-58,39
527,-939,-363,1951,209,1489,2025-11-08_18-00-58,40
470,-2448,-90,-1204,106,-1112,2025-11-08_18-00-58,41
646,-1890,-283,-741,-22,-580,2025-11-08_18-00-58,42
91,-2013,133,-684,-923,-495,2025-11-08_18-00-58,43
1322,-1419,-1885,-1460,-2856,-1190,2025-11-08_18-00-58,44
650,-1042,-1236,3309,909,1873,2025-11-08_18-00-58,45
393,-3120,802,-2439,584,-1733,2025-11-08_18-00-58,46
157,-1909,-183,-689,426,-582,2025-11-08_18-00-58,47
-33,-2013,-164,-887,667,-510,2025-11-08_18-00-58,48
-574,-1912,-1619,-462,-3115,-465,2025-11-08_18-00-58,49
841,-1751,-1076,3934,1405,2823,2025-11-08_18-00-58,50
1278,-2242,-623,-2309,3066,221,2025-11-08_18-00-58,51
123,-1878,-291,-678,374,-526,2025-11-08_18-00-58,52
174,-2025,-198,-732,107,-459,2025-11-08_18-00-58,53
1738,-2194,-1118,-664,-3462,-118,2025-11-08_18-00-58,54
597,-1776,-1010,4041,620,2784,2025-11-08_18-00-58,55
734,-1982,-879,-1577,343,-1402,2025-11-08_18-00-58,56
77,-1903,-93,-772,349,-627,2025-11-08_18-00-58,57
91,-1981,-386,-721,444,-313,2025-11-08_18-00-58,58
1479,-2702,-1438,1861,-6636,21,2025-11-08_18-00-58,59
1190,-2302,-1924,1155,-6098,-189,2025-11-08_18-02-01,0
538,-1547,-1048,3649,1135,2057,2025-11-08_18-02-01,1
268,-2563,77,-1900,-9,-1745,2025-11-08_18-02-01,2
249,-1910,-317,-784,514,-591,2025-11-08_18-02-01,3
311,-1942,-257,-836,576,-739,2025-11-08_18-02-01,4
-973,-2351,-85,-924,-322,-570,2025-11-08_18-02-01,5
1837,-863,-754,-983,1910,-563,2025-11-08_18-02-01,6
1436,-1635,-291,-903,1889,-223,2025-11-08_18-02-01,7
288,-1882,-436,-836,602,-596,2025-11-08_18-02-01,8
140,-2015,-217,-623,-189,-469,2025-11-08_18-02-01,9
363,-1854,-1045,-1687,-2156,-1331,2025-11-08_18-02-01,10
813,-1066,-999,2215,-1569,1156,2025-11-08_18-02-01,11
953,-2992,-294,-1420,131,-1287,2025-11-08_18-02-01,12
187,-1906,-279,-725,821,-503,2025-11-08_18-02-01,13
32,-1922,185,-1453,2074,-378,2025-11-08_18-02-01,14
1570,-2667,-1675,3642,2369,2398,2025-11-08_18-02-01,15
648,-1347,-719,2264,1586,2578,2025-11-08_18-02-01,16
882,-2142,-705,-1308,5918,707,2025-11-08_18-02-01,17
430,-1892,-544,-703,181,-513,2025-11-08_18-02-01,18
217,-1909,-84,-876,615,-434,2025-11-08_18-02-01,19
662,-1601,-1684,-1870,-2031,-1415,2025-11-08_18-02-01,20
408,-1312,-925,2844,1894,1418,2025-11-08_18-02-01,21
1167,-2913,-393,-1508,711,-1133,2025-11-08_18-02-01,22
488,-1917,-280,-619,-80,-727,2025-11-08_18-02-01,23
774,-1863,-613,-577,573,-314,2025-11-08_18-02-01,24
207,-1875,-602,-179,3623,543,2025-11-08_18-02-01,25
705,-1834,-931,-1806,736,-1023,2025-11-08_18-02-01,26
19,-1885,-149,-772,391,-780,2025-11-08_18-02-01,27
-31,-1940,-161,-711,729,-617,2025-11-08_18-02-01,28
551,-1827,-416,-439,521,-606,2025-11-08_18-02-01,29
1576,-3083,-882,4001,1439,3320,2025-11-08_18-02-01,30
